project,file_path,startline,endline,is_cloned,clone_type,nclasses,class_ids,clone_nlines,file_path_raw
selenium-trunk,EvaluateParametersTest.java,189,226,1,T3,1,T3:574,23,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
selenium-trunk,LocalValueTest.java,37,64,1,T3,2,T2:384;T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,67,94,1,T3,2,T2:384;T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,97,126,1,T3,2,T2:385;T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,129,158,1,T3,2,T2:385;T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,161,191,1,T3,2,T2:385;T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,194,223,1,T3,1,T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,226,255,1,T3,1,T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,258,287,1,T3,1,T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,290,325,1,T3,2,T2:386;T3:576,19,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,328,363,1,T3,2,T2:386;T3:576,19,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,366,396,1,T3,1,T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,399,436,1,T3,2,T2:387;T3:576,19,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,439,476,1,T3,2,T2:387;T3:576,19,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,479,511,1,T3,1,T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,LocalValueTest.java,514,518,1,T3,3,T1:60;T2:136;T3:84,5,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/LocalValueTest.java
selenium-trunk,ScriptCommandsTest.java,49,64,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/ScriptCommandsTest.java
